actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,encoder_recon_loss,episode,episode_reward,mvd_loss,step,success_rate
1.2648918557167053,0.11721806704998017,-3.0,0.42604531943798063,0.09990795781209974,-0.2384948432445526,0.13772827543318272,18.361919403076172,0.0641738948225975,11.0,-12.011493489146233,2.7908066368103026,550,0.0
1.5011432540416718,0.09284059770405292,-3.0,0.4485671532154083,0.09965906247769821,-0.23891755938529968,0.05058032888919115,13.472949743270874,0.03116750802844763,12.0,-13.92085774242878,2.4120266437530518,600,0.0
1.9225359344482422,0.04261514362879097,-3.0,0.4893177235126495,0.09940353843014765,-0.24543313801288605,0.028283595889806747,13.490830421447754,0.01647532608360052,13.0,-13.243830993771553,2.288085479736328,650,0.0
1.6325126445293427,0.14331132479012013,-3.0,0.45931929230690005,0.09914818015901351,-0.24462472409009933,0.042438793666660785,13.352605104446411,0.012756221666932107,14.0,-14.778546676039696,2.204635601043701,700,0.0
1.5752051746845246,0.17947106227278709,-3.0,0.45253278613090514,0.09890653856451051,-0.24787595987319946,0.0497909546084702,13.386911392211914,0.011362803354859351,15.0,-10.335786327719688,2.1670010089874268,750,0.0
1.7675891208648682,0.1895422664284706,-3.0,0.47039661288261414,0.0986671365381848,-0.2412383273243904,0.041037191301584244,13.429527521133423,0.010126021057367325,16.0,-9.2597965747118,2.090713539123535,800,0.0
1.9399777173995971,0.17754076302051544,-3.0,0.4861593425273895,0.09841309116700572,-0.24237915486097336,0.024397365748882294,13.473694086074829,0.009218194354325533,17.0,-14.538801714777946,1.9527111864089965,850,0.0
1.9261408805847169,0.19879888474941254,-3.0,0.4835458290576935,0.09815910285029046,-0.2426331102848053,0.026996478624641895,13.309129238128662,0.008222431233152748,18.0,-14.728860512375832,1.8378861379623412,900,0.0
1.6073798531293868,0.2617146271467209,-3.0,0.4511303818225861,0.09791571197800947,-0.2485131201148033,0.03823460604995489,13.345243215560913,0.009882137291133403,19.0,-20.62636810541153,2.026941862106323,950,0.0
1.9352464580535889,0.23599458396434783,-3.0,0.4820383584499359,0.09767256969348816,-0.25436419636011126,0.032802995424717665,13.317512512207031,0.008975065713748336,20.0,-12.644777849316597,1.920591082572937,1000,0.0
1.958174591064453,0.2658624458312988,-3.0,0.4830381667613983,0.09742211293796865,-0.25196775019168854,0.029772082567214964,751.7623469829559,0.007488892460241914,21.0,-9.019072324037552,1.8293063163757324,1050,0.0
1.8952044725418091,0.3065259838104248,-3.0,0.47569215536117554,0.09717542395434703,-0.24788082003593445,0.039380111116915945,14.067102670669556,0.007285093385726213,22.0,-8.68157933652401,1.7458311271667482,1100,0.0
1.957097692489624,0.27992315411567686,-3.0,0.4804897165298462,0.09692985413077575,-0.24567250043153763,0.03291165923699737,14.014917373657227,0.007108915140852332,23.0,-8.049985513091087,1.7555036640167236,1150,0.0
1.8901953125,0.33905259549617767,-3.0,0.4728108811378479,0.09668486345284473,-0.24477001547813415,0.03837912611663342,13.960964679718018,0.006935076741501689,24.0,-15.134496957063675,1.640660810470581,1200,0.0
1.8932523441314697,0.3231052005290985,-3.0,0.471926394701004,0.09644461547120953,-0.24818247705698013,0.03499582726508379,13.897297143936157,0.006599133703857661,25.0,-14.345393843948841,1.6360672092437745,1250,0.0
1.9239250993728638,0.3382516646385193,-3.0,0.4736994433403015,0.09620428898042144,-0.24885536789894103,0.03503099350258708,13.917886734008789,0.006345692938193679,26.0,-10.498790986835957,1.5416134071350098,1300,0.0
1.9502745103836059,0.3286303842067719,-3.0,0.47504196405410765,0.0959625540127063,-0.2444811287522316,0.04065401973202824,13.983031034469604,0.006339718671515584,27.0,-6.202080842107534,1.5397648334503173,1350,0.0
1.9651610279083251,0.32685054540634156,-3.0,0.4752757632732391,0.09572255899826466,-0.2418726909160614,0.058082985933870075,13.957484722137451,0.0071795221325010065,28.0,-11.032048437744379,1.5817908668518066,1400,0.0
1.9785378408432006,0.3549289512634277,-3.0,0.4753612530231476,0.09548187934060678,-0.24000752300024034,0.040082728918641806,13.444098234176636,0.006320441011339426,29.0,-10.687732711434364,1.5155440521240235,1450,0.0
1.9591328525543212,0.35959179520606993,-3.0,0.47232452273368836,0.09524382066216379,-0.24161941528320313,0.03622084219008684,13.451530933380127,0.006096708495169878,30.0,-11.240740157663822,1.440321168899536,1500,0.0
1.9589424180984496,0.37367266297340396,-3.0,0.47113103985786436,0.09500629119443445,-0.23682501196861266,0.053737775683403016,13.476112127304077,0.0060937655344605445,31.0,-6.922316923737526,1.589282512664795,1550,0.0
1.9889712858200073,0.3660227882862091,-3.0,0.47280379056930544,0.09476983379529423,-0.2370126152038574,0.04048897463828325,13.449402093887329,0.005881169708445668,32.0,-14.48403987288475,1.455319356918335,1600,0.0
1.9800645065307618,0.3836479902267456,-3.0,0.4707845628261566,0.094533911275935,-0.23832809120416643,0.053115687407553194,13.466094493865967,0.005898404540494085,33.0,-15.374079242348671,1.4867377281188965,1650,0.0
1.9829162979125976,0.4000997829437256,-3.0,0.46988455891609193,0.09429933541176432,-0.23937137693166732,0.05442690886557102,13.355729103088379,0.006082297163084149,34.0,-11.359753988683224,1.465750160217285,1700,0.0
1.997203803062439,0.4056275916099548,-3.0,0.4700625920295715,0.09406503610217434,-0.23924671798944475,0.0456099234521389,13.546742677688599,0.005821403944864869,35.0,-5.095720253884792,1.3874445390701293,1750,0.0
1.9571173143386842,0.4064411520957947,-3.0,0.4651395535469055,0.0938323350972248,-0.23595290035009384,0.03766795681789517,13.503870725631714,0.005523668611422181,36.0,-9.052696347236633,1.2995977735519408,1800,0.0
1.9565672874450684,0.4373939871788025,-3.0,0.46394564390182497,0.09360225935449823,-0.23462217450141906,0.04485050033777952,13.465981483459473,0.0054370141215622425,37.0,-14.958555608987808,1.3239784622192383,1850,0.0
1.9458488368988036,0.4473403704166412,-3.0,0.4618083393573761,0.09337313946188122,-0.23525844156742096,0.04306130224838853,13.450968265533447,0.0053201558906584975,38.0,-12.174262404441833,1.2780252742767333,1900,0.0
1.8489615297317505,0.46753079652786256,-3.0,0.45166499495506285,0.09314633478275405,-0.23711493372917175,0.04590584311634302,13.472121715545654,0.0055551612470299,39.0,-13.137193217873573,1.2421117973327638,1950,0.0
1.722512571811676,0.532134952545166,-3.0,0.43884551644325254,0.09292576856836732,-0.23704537957906724,0.07557620022445917,13.291594982147217,0.005933054899796844,40.0,-11.435869697481394,1.407585163116455,2000,0.0
1.5801348102092743,0.5330176389217377,-3.0,0.4246345353126526,0.09271174088173792,-0.24011228382587432,0.12656779669225215,744.7567882537842,0.006593244364485145,41.0,-13.395758524537086,1.671400170326233,2050,0.0
1.8884211921691894,0.49178216099739075,-3.0,0.45215909481048583,0.0924962729298341,-0.23685187429189683,0.05568928752094507,13.175598859786987,0.005851160241290927,42.0,-11.118193432688713,1.5710054302215577,2100,0.0
1.9440514469146728,0.43946420669555664,-3.0,0.45619385242462157,0.0922715697948507,-0.2370084223151207,0.0527395336329937,13.28277850151062,0.005275004915893078,43.0,-11.995322205126286,1.2671822786331177,2150,0.0
1.9832454061508178,0.4716442358493805,-3.0,0.4586841404438019,0.09204514040006942,-0.23617727905511857,0.050423860661685464,13.385998964309692,0.005202062036842108,44.0,-6.898905072361231,1.3925423097610474,2200,0.0
2.002090196609497,0.47133517026901245,-3.0,0.4592860960960388,0.0918186449161855,-0.23416785925626754,0.048466151244938374,13.551273584365845,0.005151772843673825,45.0,-13.174024373292923,1.2357586669921874,2250,0.0
1.9975489854812623,0.47323019623756407,-3.0,0.45774048924446104,0.09159312086131693,-0.23512242883443832,0.04895304344594478,13.436093807220459,0.00512048427015543,46.0,-11.21174019575119,1.2251847553253175,2300,0.0
