actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,mvd_loss,step,success_rate
2.4266355671286584,-0.5817014020979404,-4.0,0.6346826428771019,0.09878371156733586,0.05586294799298048,0.07699844068940728,64.77145481109619,3.0,10.584625984940034,1.6300830142498017,3000,0.0
2.553767912387848,-1.264780765771866,-4.0,0.6314510661363602,0.09636011695364159,0.05157112346589565,0.034707782736048104,60.21769189834595,4.0,25.033892408635673,0.9011036369800568,4000,0.0
2.612669889450073,-1.8981010522842408,-4.0,0.6216403522491455,0.09400804710413665,0.047334627471864225,0.04363448835164309,63.89387798309326,5.0,15.565589267636025,0.7721706821918487,5000,0.0
2.660825267791748,-2.4827494163513184,-4.0,0.6110550916194916,0.09174078887352927,0.05032815275341272,0.04312666610255837,60.041280031204224,6.0,45.628910722562765,0.6884628484249115,6000,0.0
2.6842517528533936,-3.0510540199279785,-4.0,0.5985160086154938,0.08954280984280401,0.0546122120693326,0.04935901250131428,63.799784898757935,7.0,29.83030345381666,0.6940673589706421,7000,0.0
2.63881587600708,-3.548973818778992,-4.0,0.5803906688690186,0.08742161384481091,0.05445763025432825,0.05511373839341104,60.438021421432495,8.0,32.808691425677196,0.5907612347602844,8000,0.0
2.686120767593384,-4.09964262676239,-4.0,0.5708150365352631,0.08537388556911281,0.05596453297883272,0.056108057379722596,63.769009590148926,9.0,31.3455951313956,0.539416736960411,9000,0.0
2.683576933860779,-4.634961559295654,-4.0,0.557271508693695,0.08337772235375067,0.05507981999963522,0.07399492337182165,60.15049457550049,10.0,11.276798419511469,0.5114757114648819,10000,0.0
2.704497102737427,-5.123510129928589,-4.0,0.5460329730510711,0.0814423381487069,0.05239700371026993,0.06449450293555856,63.62643480300903,11.0,13.8989146946199,0.4512540194988251,11000,0.0
2.6668363704681397,-5.585038206100464,-4.0,0.5304470992088318,0.07956260330783096,0.14583710372447967,1.6753110158853233,60.31980228424072,12.0,1498.1337668027384,0.7347791849374771,12000,0.1
2.597605941772461,-5.562622983932495,-4.0,0.5129776486158371,0.07775145886489598,0.282890071503818,2.3922515924572947,63.60352087020874,13.0,11.741331685213575,0.8289337697029113,13000,0.1
2.6081405420303345,-5.865675542831421,-4.0,0.502160894036293,0.07598999132354162,0.2722613962367177,4.964314683139325,60.33594298362732,14.0,23.266937634332653,0.7329837236404418,14000,0.1
2.5216132860183715,-6.52624631690979,-4.0,0.48443683290481565,0.07428171729281224,0.25502572996169326,5.112498547822237,63.69392776489258,15.0,13.786009736049625,0.6266895501613617,15000,0.1
2.4758210172653197,-7.0617734184265135,-4.0,0.47031294548511504,0.07262303761859436,0.23491877870261668,21.440261404514313,60.296751260757446,16.0,11.757171853757088,0.6838809044361115,16000,0.1
2.1971366629600526,-7.450474716186523,-4.0,0.44025643479824067,0.07103362475589935,0.22119892267882824,17.413405356407164,63.39727759361267,17.0,8.253789653394653,0.58933964240551,17000,0.1
2.208559750080109,-7.995415920257568,-4.0,0.4315688136816025,0.06951284642005684,0.20717346447706222,26.41059951353073,60.38094735145569,18.0,4.020499903942969,0.5543528609275817,18000,0.1
2.2661983976364137,-8.781600385665893,-4.0,0.42606792390346526,0.06799380070648943,0.20372011513262986,20.664806821107863,63.71386384963989,19.0,28.86152789844543,0.5077180809974671,19000,0.1
2.26625830745697,-9.137929210662842,-4.0,0.4166840798854828,0.06649746154372858,0.19279779709130526,29.67678170108795,60.47566628456116,20.0,20.094999320424044,0.493873419880867,20000,0.1
2.087094313144684,-9.69446080970764,-4.0,0.3959403878450394,0.06504218712743891,0.1887348669692874,27.31293116235733,63.67426371574402,21.0,9.925302619486551,0.4917570062875748,21000,0.1
2.1172948651313783,-10.10602740097046,-4.0,0.3892693066596985,0.06363690108562405,0.1770671381726861,29.971765042603018,60.32809042930603,22.0,16.352523889279148,0.4829273753166199,22000,0.0
2.2256721448898316,-10.424048658370971,-4.0,0.38742614221572874,0.062227104255498086,0.1678854574263096,40.82429065227509,63.680787086486816,23.0,10.401516728753899,0.45797664296627044,23000,0.0
2.174214470386505,-11.135950174331665,-4.0,0.375691517829895,0.060850498887218774,0.1667745982632041,34.29438466989994,60.52462935447693,24.0,13.394835822008371,0.43090577507019046,24000,0.0
2.0992967524528505,-11.541923538208009,-4.0,0.3629554753303528,0.05950321258859078,0.1619849788621068,54.947556675434114,63.61061501502991,25.0,11.34321633857664,0.43442969155311584,25000,0.0
2.161560606956482,-11.390730604171752,-4.0,0.35856592798233033,0.058186641983610767,0.15093794894963503,35.046456840336326,60.4529755115509,26.0,5.326888242458166,0.41017814409732817,26000,0.0
1.9837091453075408,-11.77256911087036,-4.0,0.34058048486709597,0.05691077005851872,0.14705029652267695,82.9290943864584,63.45199704170227,27.0,20.048577156971525,0.4290344641208649,27000,0.0
1.8839864242076874,-11.784813367843627,-4.0,0.3276723908185959,0.055694458423592164,0.14043849714100362,49.641630068302156,60.30901288986206,28.0,5.009251329407892,0.39594112157821654,28000,0.0
2.0191469478607176,-12.213095865249635,-4.0,0.32788589572906496,0.054473372063700724,0.13661216666549444,50.29034099602699,63.682589530944824,29.0,7.551292946118127,0.37578844141960144,29000,0.0
1.8374354660511016,-12.651056550979614,-4.0,0.3110491511821747,0.053280803926307935,0.14079625068977475,151.21557749962807,60.394819021224976,30.0,14.108396643777194,0.41756042683124545,30000,0.0
1.8441229157447816,-12.401636123657227,-4.0,0.3046553738117218,0.05214487989853052,0.13302712014317514,50.68564924323559,63.70549440383911,31.0,8.035901268667107,0.36718548929691314,31000,0.0
1.5664024806022645,-12.50750233078003,-4.0,0.2839874866604805,0.051012311794628555,0.13202182200178503,100.77266852486133,60.40595865249634,32.0,16.388567437541454,0.3759619143009186,32000,0.0
1.7461913952827453,-12.613239595413209,-4.0,0.28690094566345214,0.04992619535679508,0.13041776813566686,79.41098111248016,63.396002531051636,33.0,10.508217898157406,0.3604401873350143,33000,0.0
1.7375110031366348,-12.783874982833863,-4.0,0.2802135865688324,0.048834614115986996,0.12656883979588748,82.30721427130699,60.864710330963135,34.0,17.758697312138377,0.34414283668994905,34000,0.0
1.616946694970131,-12.27929648399353,-4.0,0.26836624974012374,0.047784578449359696,0.1138351091146469,66.22751916456222,67.17332005500793,35.0,11.398036574901635,0.3339565017223358,35000,0.0
1.4935937311649323,-12.421314971923827,-4.0,0.25684674245119093,0.04675464822614613,0.12050978902354836,87.46487661623955,61.70170068740845,36.0,20.755421562309856,0.33302883756160734,36000,0.0
1.5570203125178814,-12.301398365020752,-4.0,0.25421896743774414,0.04575592876758861,0.11205942123755813,117.50007689046859,66.30285453796387,37.0,12.648309978174986,0.3527141646146774,37000,0.0
1.5351752617359162,-12.281918912887573,-4.0,0.24772082895040512,0.044752306073043674,0.10848091315478087,106.9381132645607,61.05896973609924,38.0,14.081761346585358,0.3455023555755615,38000,0.0
1.5728930810689925,-12.320427118301392,-4.0,0.24395644050836562,0.0437713582538506,0.1156682930700481,196.03147838079929,66.00197458267212,39.0,324.96827622634163,0.3415388305187225,39000,0.0
1.3672946239560841,-13.115769987106324,-4.0,0.22986958706378938,0.042828028432359416,0.12896699257194996,143.21190793824195,60.94395613670349,40.0,5.310922708585144,0.33352258932590484,40000,0.0
1.4796950466632843,-13.075397916793824,-4.0,0.2295996270775795,0.04190494134785398,0.11978887852281332,119.07385680913926,226.72694945335388,41.0,4.210929662246934,0.3218293795585632,41000,0.0
1.3472706962525844,-13.034430278778077,-4.0,0.21918381947278975,0.04098509125432456,0.1209914298132062,81.52319260621071,61.985939502716064,42.0,7.423146868631717,0.31014173674583434,42000,0.0
1.434848202228546,-12.565509223937989,-4.0,0.21792255961894988,0.0400997943178705,0.11346902069449424,85.86423402571678,66.96036076545715,43.0,7.5439691344727295,0.3011198890209198,43000,0.0
1.1821390459537506,-13.454151420593261,-4.0,0.20330691397190093,0.03922744289925475,0.11265124531462789,192.1604612956047,62.88535475730896,44.0,5.787539925096259,0.3118897892832756,44000,0.0
1.249401913166046,-13.203228769302369,-4.0,0.20153846347332,0.03839457819325541,0.11250052745640278,74.042633664608,64.8599681854248,45.0,15.54190910060951,0.2835583975315094,45000,0.0
1.330951416015625,-12.687741094589233,-4.0,0.2001940968632698,0.03755382805300697,0.10662636437267065,66.97198969244957,60.258649826049805,46.0,39.85149295404047,0.2763140701651573,46000,0.0
1.2100020483732223,-12.802322052001953,-4.0,0.1913727011680603,0.036729191521113466,0.11361903432384134,180.19819525051116,63.71740102767944,47.0,14.05011609737992,0.29189754438400267,47000,0.0
0.9646400517597794,-12.655113508224487,-4.0,0.17848381423950196,0.03594321940980104,0.107294239718467,125.51441202759743,60.326212882995605,48.0,14.161777142223832,0.2804627429842949,48000,0.0
1.111718546062708,-12.703948152542115,-4.0,0.17986559212207795,0.03517233925202461,0.10753102459013462,128.8450620083809,63.616047859191895,49.0,6.13735996748057,0.2788631601929665,49000,0.0
1.0640134701430797,-12.330079936981202,-4.0,0.17432391130924224,0.034430289119226236,0.10160102309659123,143.3733002591133,60.31774830818176,50.0,4.629640987991586,0.2757403121590614,50000,0.0
0.8067707340419292,-12.68656397819519,-4.0,0.16195603415369988,0.033691921028578896,0.1016298306286335,141.17538814210891,63.67007565498352,51.0,7.6593022936592075,0.2632092554569244,51000,0.0
0.7960875476002693,-13.026808990478516,-4.0,0.15821911382675172,0.03298599084245174,0.10326442876085638,236.40585525417328,60.19532370567322,52.0,20.25648369654106,0.2832665073275566,52000,0.0
0.9294572669565677,-13.485783494949342,-4.0,0.15913299199938774,0.03228505574134591,0.10018360454589129,98.96166458797455,63.77462983131409,53.0,15.403062789628386,0.25275483429431916,53000,0.0
0.8352410067766904,-12.53375539779663,-4.0,0.15271142643690108,0.031577610335086055,0.0956879887804389,104.27755273389816,60.403608560562134,54.0,11.751315609111495,0.2502016533613205,54000,0.0
0.6720694191008806,-12.282562492370605,-4.0,0.14442030131816863,0.03091174607728155,0.09787414442747831,215.393256937027,63.629533529281616,55.0,19.944371189800655,0.26432412886619566,55000,0.0
0.08598633621633053,-13.110379280090331,-4.0,0.12378368172049523,0.030301793193269314,0.09755146265402437,221.85177798461913,60.33289909362793,56.0,12.720829425774404,0.283596704185009,56000,0.0
0.9826154626309872,-12.791586946487426,-4.0,0.1477640507519245,0.02965698461744401,0.0933451537899673,338.6442895519733,63.65261101722717,57.0,18.10959815373159,0.2837446716427803,57000,0.0
0.8505522979199887,-12.394800577163696,-4.0,0.1405664370059967,0.02898184879730072,0.09019741520658135,244.75387702798844,60.42162847518921,58.0,60.853431659308335,0.2616115798354149,58000,0.0
0.34587289632856844,-13.132846658706665,-4.0,0.12324799567461014,0.028357891516990506,0.09621798476576805,370.7686998295784,63.752671241760254,59.0,8.919273737442797,0.26323257726430893,59000,0.0
0.49528632475435735,-12.432393896102905,-4.0,0.12482814192771911,0.027781147939553566,0.09487696303427219,363.9732161941528,60.458436727523804,60.0,16.185101047765418,0.25406457561254503,60000,0.0
0.5296105345487595,-11.92956575012207,-4.0,0.12307698881626129,0.02717262451006066,0.09116668479517102,189.92250891399382,63.572614669799805,61.0,8.227226161566307,0.23847926741838454,61000,0.0
0.13182293571531772,-13.111100778579711,-4.0,0.10993514850735664,0.02659608731464558,0.09045733914896846,141.07668631124497,60.304094552993774,62.0,6.453498407046075,0.2289433065056801,62000,0.0
0.2878256057351828,-12.49325761604309,-4.0,0.11173875600099564,0.026066600861501463,0.09302678753435611,398.9680076522827,63.549219608306885,63.0,293.191528345529,0.24476831251382827,63000,0.0
0.1485623682141304,-12.08090007019043,-4.0,0.10584462776780129,0.025514426137028257,0.09577486315369606,154.3661219804287,60.05238676071167,64.0,4.993345137206485,0.23272900819778441,64000,0.0
0.5832674301862717,-11.689846574783326,-4.0,0.11437430018186569,0.024966421689387192,0.09778089775145053,445.41563931179047,63.340205669403076,65.0,97.1564202646334,0.24978738540410997,65000,0.0
0.8724152726233005,-11.98146008872986,-4.0,0.1187280061841011,0.02436331437113755,0.10569308064132929,218.37161987543107,60.34366416931152,66.0,279.357287442536,0.225195838034153,66000,0.0
0.6697048680484294,-11.557279253005982,-4.0,0.11112568232417107,0.02379831182977857,0.10338263839110733,175.7927484292984,63.44589924812317,67.0,8.934824178045853,0.22191592663526535,67000,0.0
0.45438331572711466,-11.654925481796266,-4.0,0.10364155480265617,0.023266383182651756,0.10566845013201237,205.461550491333,60.40482687950134,68.0,6.053287733982511,0.2204719553589821,68000,0.0
0.9247396344840526,-10.932881828308105,-4.0,0.11196695280075074,0.02273421589563598,0.10022475764900446,170.79333136367796,63.689260482788086,69.0,11.827618927723284,0.21250106066465377,69000,0.0
-0.49632340276241305,-10.95384706878662,-4.0,0.07802912072092295,0.022242192904726246,0.1258804207891226,520.667734907627,60.199254751205444,70.0,2205.3642406160848,0.2255603725910187,70000,0.0
-0.39736295032501223,-11.276923641204833,-4.0,0.07880469205975532,0.02187400899436656,0.1614434750676155,478.2026885766983,63.22230553627014,71.0,293.6367292571971,0.224494078874588,71000,0.0
-0.7486513770967722,-11.904119539260865,-4.0,0.06984371441602708,0.021485893513224757,0.17287205281108617,220.1834286003113,60.47675848007202,72.0,10.62360404156751,0.2080335902571678,72000,0.0
-0.9033947484195233,-11.441517887115479,-4.0,0.06536456930637359,0.021103964702743894,0.1639027519002557,233.2971391324997,63.34294605255127,73.0,225.33230945284504,0.20976049995422363,73000,0.0
-1.0861103619337082,-11.74925835800171,-4.0,0.06045136547088623,0.02074331849313557,0.1691955722272396,205.87720221710205,60.28114557266235,74.0,10.449769915665794,0.2047099859714508,74000,0.0
-1.4576413333415985,-11.757671501159669,-4.0,0.051878576144576076,0.0204055729485609,0.16856178859621287,214.52835853862763,63.66539764404297,75.0,14.84937670127628,0.20637030017375946,75000,0.0
-1.8074577575922013,-11.767033908843993,-4.0,0.04406478552520275,0.020100310945774448,0.16355456054210663,363.72474546051023,60.41093039512634,76.0,6.430422943446224,0.21668137365579604,76000,0.0
-2.0727707808017732,-12.358068754196166,-4.0,0.0381894593834877,0.01981299181932018,0.15928758835792542,305.74621147346494,63.64848494529724,77.0,9.538761963437913,0.20494595295190812,77000,0.0
-2.5559147996902465,-12.81792922782898,-4.0,0.02826135356537998,0.019586110088804138,0.16133568787574767,263.11242421531676,60.4295220375061,78.0,16.34688775038949,0.2088620060682297,78000,0.0
-2.905515692472458,-12.610479612350463,-4.0,0.02120441830996424,0.01935094829504492,0.16269932635873557,1036.8719819984435,63.44563817977905,79.0,644.9855839978663,0.21876436614990236,79000,0.1
-4.216144226074219,-13.820759960174561,-4.0,-0.0041714302538894115,0.019298706562161743,0.17444123888015747,960.3299731826783,60.36611342430115,80.0,9.771364547994796,0.21748941010236741,80000,0.1
-3.956213770389557,-13.730675662994384,-4.0,0.0008465439672581852,0.01927714148802096,0.17325267857313156,717.3236417484284,224.11166834831238,81.0,128.98437534186405,0.21291169559955597,81000,0.1
-4.631652416229248,-15.12759016418457,-4.0,-0.012244137068744748,0.019394320174391168,0.16963516453653574,489.3368384475708,60.169766426086426,82.0,15.079981114506976,0.20772000157833098,82000,0.1
