actor_entropy,actor_loss,actor_target_entropy,alpha_loss,alpha_value,batch_reward,critic_loss,duration,episode,episode_reward,mvd_loss,step,success_rate
2.2703707509338855,-0.6082643825113774,-4.0,0.6193359940499067,0.09879671662734826,0.04092499275133014,0.08427743678539991,68.28961992263794,3.0,6.510271721935907,2.452755615234375,3000,0.0
2.3552425124645233,-1.1201726031303405,-4.0,0.6125518486499787,0.09637548410150551,0.042613009307533506,0.04537083119433373,60.32870125770569,4.0,59.85080304403176,1.380044120311737,4000,0.0
2.6403134632110596,-1.6585279836654663,-4.0,0.6243856654167176,0.09402406002539732,0.05246070405840874,0.019701400473713875,63.928488969802856,5.0,9.565872147066141,0.9356237716674805,5000,0.0
2.653108395576477,-2.224820285797119,-4.0,0.6102733957767487,0.09172792416139262,0.05168272819370032,0.032796250455081465,60.44881343841553,6.0,48.55414163977646,0.8484716773033142,6000,0.0
2.673115708351135,-2.823178328514099,-4.0,0.5973404939174652,0.08951454267563146,0.05843638026714325,0.041870500780642035,63.89097619056702,7.0,30.470770407073488,0.8014851500988006,7000,0.0
2.7101265592575072,-3.377193314552307,-4.0,0.5863005154132843,0.08737551719318579,0.05616402519494295,0.04974428368732333,60.392210483551025,8.0,13.073139740154685,0.7556434831619263,8000,0.0
2.7077149591445924,-3.8488015422821045,-4.0,0.5722137372493744,0.08530678890592824,0.05567268127202988,0.06252898592501879,63.71990942955017,9.0,36.45520301490604,0.7063202047348023,9000,0.0
2.6976683855056764,-4.20193673992157,-4.0,0.5579697268009186,0.08330775465092323,0.05404624203592539,0.06672731935977935,60.66663670539856,10.0,8.732347252308772,0.6732284185886384,10000,0.0
2.6890400218963624,-4.425220659255982,-4.0,0.5443086400032043,0.08137321837991959,0.05141202194243669,0.08045733839645981,63.86309003829956,11.0,12.828970777616929,0.64219944357872,11000,0.0
2.633591682434082,-4.665428104400635,-4.0,0.5273913626670838,0.07949695851386844,0.10715261963754892,1.3136530226916074,60.40117120742798,12.0,1236.4014885071379,0.7719361166954041,12000,0.1
2.5160767827034,-4.342749543190003,-4.0,0.5063258440494537,0.07770654146493645,0.241035986430943,2.6370022290349007,63.737571239471436,13.0,9.535779889883871,0.9925072302818299,13000,0.1
2.5116417894363403,-4.61505703163147,-4.0,0.49462895035743715,0.07595962638269171,0.2318983180448413,5.909410233139992,60.53928589820862,14.0,11.08709286915078,0.9263688931465149,14000,0.1
2.482827217102051,-5.206334842681885,-4.0,0.4814098606109619,0.07426329180967975,0.21702235232293607,5.570179098248482,63.7276508808136,15.0,6.792326084647014,0.7752074842453003,15000,0.1
2.5236912961006164,-5.763509308815002,-4.0,0.47357597315311434,0.07259238643035883,0.19574798007309438,7.187892091184855,60.54765033721924,16.0,25.83639594570857,0.6811887938976288,16000,0.1
2.4476781463623047,-6.390611263275146,-4.0,0.4575864803791046,0.0709681708274073,0.19194021463394165,11.672065110236407,63.28908967971802,17.0,10.048764462482092,0.666742558002472,17000,0.1
2.517153703689575,-6.913854124069214,-4.0,0.4521659932136536,0.06937941807708685,0.17849231987446545,10.554386304140092,60.32748579978943,18.0,9.879042783468936,0.5822982047796249,18000,0.1
